date,store_id,department,weekly_sales,pred_linear_regression,pred_random_forest,pred_xgboost
2024-07-06,19,9,128968.55,92811.68579567308,102586.73740186454,95666.78
2024-07-13,19,9,85922.83,85506.10564175123,79797.23921393025,69302.93
2024-07-20,19,9,18946.04,78384.42651243674,78791.76754308,69291.63
2024-07-27,19,9,97907.11,84714.60980195206,83948.65348291515,72316.19
2024-08-03,19,9,14005.31,88122.93558167352,82260.96513073827,72980.13
2024-08-10,19,9,92018.5,77759.1024592453,75485.69105639652,71285.27
2024-08-17,19,9,29690.98,79958.3001132225,75624.41721186238,69801.82
2024-08-24,19,9,108374.26,78276.94786224008,74593.60944301466,71404.75
2024-08-31,19,9,47604.78,77243.36581615466,75201.85558902274,73526.13
2024-06-01,19,10,92077.45,59360.323985165545,64989.54066430151,65118.32
2024-06-08,19,10,24850.31,66615.12425723922,63907.58937195959,63523.316
2024-06-15,19,10,119594.49,66861.98521429003,71830.87359997554,64998.32
2024-06-22,19,10,20645.27,69657.64130566426,68882.99858539936,70333.28
2024-06-29,19,10,63145.78,69410.73313211126,65433.78200346927,65623.125
2024-07-06,19,10,24677.1,76559.33186769692,85236.7179730989,83817.33
2024-07-13,19,10,17261.11,67558.60511163424,69177.05503297014,69003.55
2024-07-20,19,10,75830.05,58010.00418307221,70448.78584196592,64816.777
2024-07-27,19,10,14613.49,65183.524519535895,63851.581253721146,65804.164
2024-08-03,19,10,54434.2,63078.952943328266,69673.99042689637,65985.055
2024-08-10,19,10,81742.38,60681.80775416367,72993.3761862434,66895.555
2024-08-17,19,10,18363.06,58203.999634846936,73694.24927709143,64337.125
2024-08-24,19,10,93654.97,59551.36472265998,70555.84366063467,65987.914
2024-08-31,19,10,81516.19,62536.91666696527,71933.06086605716,66163.03
2024-06-01,19,11,91142.79,68751.19853591529,73007.50431917266,72019.25
2024-06-08,19,11,23253.77,73058.57291403378,72085.14678121856,71182.52
2024-06-15,19,11,55955.01,76007.27587198769,71629.25812817717,72175.8
2024-06-22,19,11,33660.67,73409.21825513808,72957.39745255437,72886.99
2024-06-29,19,11,106993.13,73620.24404277722,66018.82333923348,71703.45
2024-07-06,19,11,22827.67,87519.9863314686,93651.54734452248,99942.44
2024-07-13,19,11,91296.17,71393.7513283898,67183.29644264073,71209.125
2024-07-20,19,11,47044.69,67750.43815693478,66981.87386831958,67674.54
2024-07-27,19,11,48770.53,68170.44180067335,67435.19989937177,68245.86
2024-08-03,19,11,103351.88,66639.34060156962,72161.99657374722,71060.01
2024-08-10,19,11,127337.51,68857.40244155913,65527.59865230138,65653.54
2024-08-17,19,11,83323.17,73741.78161778799,74781.51800779962,75745.734
2024-08-24,19,11,120333.03,76868.97463183705,73060.57000752095,72860.51
2024-08-31,19,11,115865.63,76509.64872701716,74413.90181852848,76285.69
2024-06-01,19,12,89800.44,71081.31459464549,74828.58395181326,78003.234
2024-06-08,19,12,129713.83,78626.3889017131,74444.68109305359,75303.484
2024-06-15,19,12,57056.17,85284.36868268435,79374.18329236686,76083.9
2024-06-22,19,12,105894.41,75361.23768028687,73686.16838985024,75705.4
2024-06-29,19,12,65598.34,74169.18325761892,73038.42002911869,74658.94
2024-07-06,19,12,133573.19,83171.46295339911,95303.9239733674,97634.164
2024-07-13,19,12,12924.6,80246.28489019666,79812.60553369243,77381.46
2024-07-20,19,12,107756.22,78319.92688913157,77793.67485664028,78551.875
2024-07-27,19,12,54438.87,85401.72452537704,85555.52320894082,79538.234
2024-08-03,19,12,132081.15,87501.73838597751,79428.3009858865,78079.96
2024-08-10,19,12,128016.84,82409.78956071389,79295.472455656,77222.37
2024-08-17,19,12,44617.33,83261.52613909313,79886.05086139165,76613.7
2024-08-24,19,12,115595.13,82533.65463936579,79051.36356341385,80793.98
2024-08-31,19,12,131044.66,86254.6283287275,81672.65039692361,80805.586
2024-06-01,19,13,126271.85,72961.0780369736,73815.71487257739,81092.58
2024-06-08,19,13,66521.7,86093.81373394618,83047.57862106053,80956.58
2024-06-15,19,13,51438.54,84899.14335467879,75901.49831340376,77565.516
2024-06-22,19,13,73685.6,77535.8544965141,74228.51390164936,77375.875
2024-06-29,19,13,101972.17,81318.99835795283,76470.15638457927,76480.055
2024-07-06,19,13,53451.41,85652.98346112491,97213.14992979953,99668.945
2024-07-13,19,13,32910.23,70677.03142018925,73228.21098318492,76133.32
2024-07-20,19,13,58368.69,70485.45638075203,73677.74605762838,73103.43
2024-07-27,19,13,17137.36,73365.62314499402,75117.09434189729,78622.36
2024-08-03,19,13,35319.42,68034.37493857025,66636.24851195246,72776.96
2024-08-10,19,13,119488.83,61931.71853091302,56528.95251601859,72868.57
2024-08-17,19,13,89996.27,70076.19745444885,71198.6097845445,78865.664
2024-08-24,19,13,15159.89,71990.93477628875,73799.33495769856,72934.08
2024-08-31,19,13,81035.1,66296.67912904802,61705.05683177961,70145.28
2024-06-01,19,14,35857.17,77845.88029970168,77069.56067912625,82237.43
2024-06-08,19,14,70980.03,80694.64001359406,79314.72756781611,77493.6
2024-06-15,19,14,45378.27,74258.84355593348,65406.34946206821,75443.08
2024-06-22,19,14,55479.8,68002.98168447427,65220.529394433855,75823.68
2024-06-29,19,14,134541.86,68450.26780063869,65460.64760917496,76376.99
2024-07-06,19,14,108694.22,82054.55124316816,87370.95046064029,105095.43
2024-07-13,19,14,63468.93,69319.33398806624,67090.77119671897,77352.375
2024-07-20,19,14,16809.88,67751.03703227252,69839.66698085252,73573.44
2024-07-27,19,14,83946.02,73956.04990488806,71956.203552759,77775.72
2024-08-03,19,14,94774.48,79618.10872032511,77375.18465587958,80014.586
2024-08-10,19,14,46993.38,76393.34354528403,77059.79286407605,75867.61
2024-08-17,19,14,92699.78,74838.05416571832,79183.14893387147,79274.164
2024-08-24,19,14,46110.44,77464.97474584685,79009.95311849356,74773.3
2024-08-31,19,14,67238.78,73088.19411620047,67493.67062379938,74707.234
2024-06-01,19,15,95189.96,73748.41147379536,82343.9494954722,82946.44
2024-06-08,19,15,44373.19,81953.27000853445,81369.37044591599,80769.77
2024-06-15,19,15,38273.52,82379.20190215227,77175.13562103386,82702.14
2024-06-22,19,15,24134.94,71975.6527867303,87242.73948640833,86227.83
2024-06-29,19,15,101578.58,71795.00169182403,72462.68771803843,80239.5
2024-07-06,19,15,181715.55,83518.69813935552,89650.47904124536,110455.36
2024-07-13,19,15,57673.62,82522.11609315604,85715.91362016894,82476.23
2024-07-20,19,15,21148.12,73931.48628876288,89693.4998096599,90248.87
2024-07-27,19,15,19625.19,77315.28267944243,91883.24404538855,86853.805
2024-08-03,19,15,135842.7,80282.35054591941,83717.54238393709,85103.195
2024-08-10,19,15,125289.02,78831.10193891329,82847.84955769712,88012.09
2024-08-17,19,15,49954.05,83660.82092810477,86516.34879452072,86625.37
2024-08-24,19,15,101847.89,84849.44232722066,86541.56622989183,86264.195
2024-08-31,19,15,55504.37,83104.46964279193,83473.07044376827,88723.35
2024-06-01,19,16,84533.26,81202.62602638282,86592.70409882534,84808.95
2024-06-08,19,16,86653.84,92556.16423581183,86385.06626237504,82061.39
2024-06-15,19,16,46677.34,89901.54357269351,82705.41127482173,82875.836
2024-06-22,19,16,67866.14,80811.56575254656,84746.41061024893,88412.305
2024-06-29,19,16,150310.61,76657.69824196034,86165.71010678509,86639.5
2024-07-06,19,16,87919.7,94252.46098621257,105828.94408330641,91708.18
2024-07-13,19,16,114949.29,79468.8742799588,79253.17844566758,87747.32
2024-07-20,19,16,56110.89,79498.75396473947,86414.85102902504,83405.39
2024-07-27,19,16,105074.02,82343.33285276161,85591.13351455022,87019.17
2024-08-03,19,16,65863.02,84935.72157998374,85091.33089797113,85006.48
2024-08-10,19,16,116258.07,81111.31239051293,82940.46653571996,86175.945
2024-08-17,19,16,135742.59,84519.71816746943,83986.72417415767,84802.414
2024-08-24,19,16,128516.55,90793.58339608679,88461.21101176245,87900.2
2024-08-31,19,16,82787.92,88903.24262572618,88196.85623492455,90511.914
2024-06-01,19,17,85795.6,75993.48021878742,84545.99660703672,88641.516
2024-06-08,19,17,46279.38,76738.22951206195,79759.80203321172,84678.63
2024-06-15,19,17,17709.28,77278.819153808,77425.24720407235,84306.76
2024-06-22,19,17,58037.57,64584.88967864581,65304.86274951064,78951.1
2024-06-29,19,17,120211.54,67801.41834437897,66031.00952822148,77074.93
2024-07-06,19,17,96657.84,84623.00901227971,91722.66293754563,107094.49
2024-07-13,19,17,56935.13,74167.48889269726,78765.5262586064,88343.1
2024-07-20,19,17,60813.71,64212.53800011872,67321.4341680486,78015.39
2024-07-27,19,17,108683.99,70828.03426424309,69808.1290865853,77632.11
2024-08-03,19,17,67430.76,75563.19317762143,74648.10721293165,81796.93
2024-08-10,19,17,143905.95,72510.16601444513,75455.32887089225,82217.54
2024-08-17,19,17,103588.18,82050.7115662302,87808.04679987107,84133.74
2024-08-24,19,17,139407.66,85764.39319318245,88484.66866147866,86531.34
2024-08-31,19,17,125338.74,87164.00152138859,85699.02513343509,89336.266
2024-06-01,19,18,31996.98,90550.96828241143,93061.20047423661,97855.29
2024-06-08,19,18,156203.06,93713.54241872337,93322.72348524054,91306.29
2024-06-15,19,18,66634.48,103659.13239242838,95700.26334008144,94692.21
2024-06-22,19,18,33456.77,99853.73696127313,96326.20627749845,96899.68
2024-06-29,19,18,22899.18,94627.17012904485,96879.90860289503,95075.0
2024-07-06,19,18,140230.63,102082.88919037383,114841.7311907005,105188.82
2024-07-13,19,18,130511.64,89104.90120884712,97043.45781429473,96984.37
2024-07-20,19,18,116209.28,84982.93436382333,95338.20392939828,91713.2
2024-07-27,19,18,40443.71,82929.69105644312,98031.28574693421,96590.445
2024-08-03,19,18,28771.55,86321.79822320657,90376.63986330532,92922.36
2024-08-10,19,18,83222.92,77058.16976902322,92323.54046296739,87798.02
2024-08-17,19,18,104872.1,77048.61677131488,93464.15272764271,90875.77
2024-08-24,19,18,127734.96,82513.06007872015,88843.17871527586,90091.84
2024-08-31,19,18,18729.74,88926.93867393653,98092.58510419511,96673.195
2024-06-01,19,19,41037.9,87987.5163772534,99855.06873106601,98474.02
2024-06-08,19,19,29225.74,85831.10986639117,90026.1348665406,92579.63
2024-06-15,19,19,21393.71,88144.22074327493,89426.013763525,94211.06
2024-06-22,19,19,93526.04,77880.000247197,81003.7365831679,85473.7
2024-06-29,19,19,19875.83,71492.62716204274,82602.91343385239,84357.41
2024-07-06,19,19,148736.96,76092.54341315271,76642.86104565002,105280.11
2024-07-13,19,19,56265.58,76565.39315188254,84891.30395975642,90587.93
2024-07-20,19,19,59113.5,73153.07859460264,93929.34716491893,94840.36
2024-07-27,19,19,26185.86,68735.15381538638,80436.8178662767,82084.17
2024-08-03,19,19,66627.83,73221.34592742857,83157.10335282357,87685.12
2024-08-10,19,19,48749.15,66505.67641784358,79767.23486826307,79116.195
2024-08-17,19,19,150245.99,67392.13903967131,79684.00786745934,84742.74
2024-08-24,19,19,30514.6,78467.63054371095,84859.57569237304,91504.98
2024-08-31,19,19,129448.11,78313.89260551383,90914.74558205085,97047.71
2024-06-01,19,20,100540.29,72262.61547140783,100192.75557656793,88129.23
2024-06-08,19,20,70874.18,82118.66257153475,89864.17919413984,86966.195
2024-06-15,19,20,112334.69,82426.14588125297,99251.72623905865,95390.766
2024-06-22,19,20,37961.69,75696.13194512547,97431.48621624669,91743.53
2024-06-29,19,20,37028.81,70898.97220142826,70816.60044326796,87167.195
2024-07-06,19,20,121436.69,77887.77511644005,76410.15047027371,111082.695
2024-07-13,19,20,101771.96,72864.34224676163,75170.6433448988,92408.15
2024-07-20,19,20,136176.19,74707.41202370796,92806.37051880803,92277.945
2024-07-27,19,20,28010.73,83069.97806826039,84875.85071471325,93099.09
2024-08-03,19,20,162797.28,83193.28911058357,91490.86828671728,93850.27
2024-08-10,19,20,148907.6,87477.87562922554,97689.30170700952,97408.44
2024-08-17,19,20,161864.83,89995.91870172945,100531.3049785872,90440.41
2024-08-24,19,20,23061.21,98903.33846980461,101284.39420186444,84006.64
2024-08-31,19,20,36144.63,99913.63953239657,100265.46248582569,94421.25
2024-06-01,20,1,59646.55,56196.693165101526,49386.54456924613,45369.82
2024-06-08,20,1,34761.39,63640.2525051537,41886.76973069942,42215.855
2024-06-15,20,1,52399.12,61304.48993372429,38531.17901302288,44206.207
2024-06-22,20,1,62625.62,57205.50051074876,43208.01364646494,42606.348
2024-06-29,20,1,72103.63,59687.576704521496,43767.55358035272,41638.395
2024-07-06,20,1,38635.79,82960.6576654475,77463.49738932047,61893.645
2024-07-13,20,1,81309.77,57959.06830117998,43638.71692550422,41129.754
2024-07-20,20,1,76318.21,59974.15003724573,44865.137273061286,45870.582
2024-07-27,20,1,21813.08,65711.78704833359,43491.69478204631,44929.316
2024-08-03,20,1,78181.83,63510.52787729103,45166.14982113098,46622.32
2024-08-10,20,1,81522.02,66864.80033648512,44832.80692069349,47493.71
2024-08-17,20,1,48798.5,62907.6370143531,49312.347619054504,46977.72
2024-08-24,20,1,48167.71,71715.21004701816,47770.57097549935,49595.547
2024-08-31,20,1,60267.24,68314.32014444045,43075.6451667925,44567.207
2024-06-01,20,2,16839.86,58659.054706530565,54390.062508899595,47225.75
2024-06-08,20,2,14741.59,60687.20453475536,55050.90606616647,52122.94
2024-06-15,20,2,16484.77,59243.453780180724,55385.49213863273,51649.72
2024-06-22,20,2,58088.85,49329.807812311155,54060.443241022986,50836.668
2024-06-29,20,2,61285.72,55319.95916553299,53447.290119809186,52795.355
2024-07-06,20,2,22146.57,74073.51457833248,60588.224732715025,63593.82
2024-07-13,20,2,84551.91,51152.14609912862,54267.88027031982,50471.918
2024-07-20,20,2,9017.58,52397.76216882899,55452.82595552046,50231.668
2024-07-27,20,2,65287.0,55660.56846434542,55012.26562764705,52837.582
2024-08-03,20,2,12874.8,57832.60020070374,54393.596796312704,55473.156
2024-08-10,20,2,78820.78,58886.4917227218,56733.75746497728,53572.23
2024-08-17,20,2,39730.22,55960.517802366034,57533.94905767507,52549.17
2024-08-24,20,2,24322.01,64637.32089386152,54474.65829636489,50835.344
2024-08-31,20,2,54373.97,60765.36691989509,52627.60167988091,52759.508
2024-06-01,20,3,63541.74,60168.77741642748,53241.04071087599,52338.0
2024-06-08,20,3,18005.4,66424.95435661252,52368.248923095416,50255.168
2024-06-15,20,3,53520.27,63586.06048033486,55936.65487334314,52739.434
2024-06-22,20,3,35036.26,59301.23604117073,54090.17314600172,51625.29
2024-06-29,20,3,26866.83,59709.5161373872,56489.11912145835,52542.656
2024-07-06,20,3,60492.46,77001.84116103276,62742.51147696916,59987.977
2024-07-13,20,3,68065.43,54750.71191820254,55798.76589759237,52482.184
2024-07-20,20,3,79325.22,54042.96373914563,54958.60150278875,51196.414
2024-07-27,20,3,30535.43,60776.59353970756,54582.19460863215,50809.758
2024-08-03,20,3,12433.1,57590.216896789214,55460.58258596745,51136.13
2024-08-10,20,3,83998.24,59478.336012666645,55648.15952516963,53309.625
2024-08-17,20,3,58585.24,57147.41873947398,57575.43947549806,53805.652
2024-08-24,20,3,43231.49,68170.23094031651,55317.95102842415,52014.91
2024-08-31,20,3,55747.82,67131.88655142594,51166.02195447922,53986.82
2024-06-01,20,4,70608.07,54753.330757202515,54967.993555272,52155.34
2024-06-08,20,4,25286.55,59971.016568661165,55786.00503793581,53374.23
2024-06-15,20,4,72168.68,56837.03493369079,54768.83715154177,51285.824
2024-06-22,20,4,92883.45,53967.18040711602,56631.51235430597,51070.965
2024-06-29,20,4,44565.94,62882.12995287461,56226.50319144751,53142.246
2024-07-06,20,4,56805.19,83905.64529149543,72310.45680211988,68624.96
2024-07-13,20,4,29430.15,60794.150975640914,59287.38080750537,53409.387
2024-07-20,20,4,59490.3,63178.73638525446,59930.64803507532,52524.06
2024-07-27,20,4,68601.87,63689.0967028659,59489.51546841593,53824.625
2024-08-03,20,4,22410.24,63172.078866423144,59619.62833717691,52914.13
2024-08-10,20,4,34171.11,63077.82476170024,59651.83164320225,53202.637
2024-08-17,20,4,64133.44,54881.49802819381,59703.38082350162,53222.84
2024-08-24,20,4,79238.22,64537.98102836015,55716.4662877399,52036.035
2024-08-31,20,4,55576.15,65493.06542755332,52426.837841538174,51647.324
2024-06-01,20,5,64756.22,56088.76378152012,55541.99142645636,53648.523
2024-06-08,20,5,95696.39,60739.19774713259,55302.720934173,54719.79
2024-06-15,20,5,13966.96,62306.446165881796,59949.93487973625,52665.062
2024-06-22,20,5,65757.68,60189.06359550956,55494.320137081864,55154.426
2024-06-29,20,5,63912.94,65442.69054020958,61862.31397274739,55900.67
2024-07-06,20,5,75704.47,87159.53063588412,72086.9535331624,71238.23
2024-07-13,20,5,65143.58,65293.528540650026,60325.62506490143,56404.367
2024-07-20,20,5,10650.61,63542.10534288253,60853.23206450413,54537.69
2024-07-27,20,5,34314.9,66007.1821821446,60082.32679120523,55801.14
2024-08-03,20,5,25943.78,63821.77972228961,59265.34094398765,55465.008
2024-08-10,20,5,24494.81,58731.27152062256,56323.866673713026,56500.9
2024-08-17,20,5,42558.37,50781.36444636329,56472.230622896124,54287.098
2024-08-24,20,5,59390.71,59805.88921608765,54866.322602677814,54987.3
2024-08-31,20,5,44360.22,59238.61772618119,53297.55970532327,54969.652
2024-06-01,20,6,99359.82,60047.811560225025,57521.46000672342,58321.53
2024-06-08,20,6,76614.96,69354.76435240434,68383.36938987048,62155.527
2024-06-15,20,6,85344.19,68987.07287574216,67265.66476464983,63959.63
2024-06-22,20,6,27812.58,65390.22984352121,71072.81950117377,65658.31
2024-06-29,20,6,69087.31,71126.66882827913,65399.71969564949,57241.945
2024-07-06,20,6,66570.79,89025.5928593793,78732.00971925298,85383.85
2024-07-13,20,6,55538.05,69181.74950628902,64067.23611376678,60362.375
2024-07-20,20,6,44161.86,69377.57378726057,72813.51468932907,64322.887
2024-07-27,20,6,31734.06,67811.65174347139,63873.55880763812,58993.58
2024-08-03,20,6,37743.01,63307.79582571927,62446.964603271044,56610.73
2024-08-10,20,6,18183.88,59914.668503889356,56048.71399228648,59950.062
2024-08-17,20,6,46077.05,50051.0277397799,59801.41036262291,57846.61
2024-08-24,20,6,85009.44,62048.42086809553,56192.22061631497,61031.582
2024-08-31,20,6,69415.42,64313.63385782278,54834.790670155504,58427.62
2024-06-01,20,7,55526.53,66457.91706323111,71448.36968164805,66965.984
2024-06-08,20,7,84945.03,73253.39492037115,71743.15866105848,63684.97
2024-06-15,20,7,24388.89,70661.62254277061,71936.65245715306,62742.777
2024-06-22,20,7,32954.96,64783.849981943575,63476.09951136164,63851.246
2024-06-29,20,7,77041.08,68820.90281901578,63775.43913506399,64502.73
2024-07-06,20,7,94895.02,90187.20334078305,77752.61328330953,85084.09
2024-07-13,20,7,76117.56,68376.77745976075,64565.75238128649,62119.875
2024-07-20,20,7,19490.39,64785.99713150734,63559.56986962481,62147.805
2024-07-27,20,7,22298.36,66621.67926026849,63784.506161185745,57899.805
2024-08-03,20,7,89327.88,65510.12499450886,64315.69337316406,63384.727
2024-08-10,20,7,54895.41,65975.07976746082,65246.58178831357,63789.066
2024-08-17,20,7,32483.96,60519.466665175605,63642.28200542221,61374.348
2024-08-24,20,7,36051.0,70178.32815553641,63302.215769234805,61647.78
2024-08-31,20,7,91135.43,66822.76205692178,57526.53001906021,59413.695
2024-06-01,20,8,61020.39,49704.985935434765,55484.51144273262,59997.836
2024-06-08,20,8,30412.18,58091.85405934019,56309.41311470619,57403.97
2024-06-15,20,8,72223.9,57193.665967889894,56008.370655633444,59546.492
2024-06-22,20,8,36555.34,58487.40307509127,60043.57765926045,61380.18
2024-06-29,20,8,83213.33,57234.264190366834,56959.27730228246,59660.535
2024-07-06,20,8,60808.0,82231.94641997851,72366.57615892186,71122.03
2024-07-13,20,8,103967.62,60497.16370989054,61742.7268205923,58934.61
2024-07-20,20,8,64618.36,63894.44875005875,62456.22425155105,58728.09
2024-07-27,20,8,26275.43,67487.15792342834,63316.74649769499,62725.035
2024-08-03,20,8,22151.68,66458.79505230777,63269.48458494099,62891.363
2024-08-10,20,8,13992.41,68179.25702684684,64578.03845040051,66275.125
2024-08-17,20,8,70462.73,56684.17473978659,59448.80715600558,61614.56
2024-08-24,20,8,19192.33,69750.66815545614,68160.36447910074,62841.62
2024-08-31,20,8,77311.04,64075.85466218681,53729.53968803804,63328.707
2024-06-01,20,9,25279.79,71291.21633817718,72248.51617930047,70789.695
2024-06-08,20,9,96037.23,74094.94569318046,70185.21263159529,69382.41
2024-06-15,20,9,11177.69,75743.63801733067,72242.59569110034,68619.88
2024-06-22,20,9,101089.03,70084.77002799549,66992.46499331309,67124.8
2024-06-29,20,9,17440.67,72138.50556039851,68262.8953253839,66967.086
2024-07-06,20,9,81470.93,88971.5889516311,75586.01885853417,79902.18
2024-07-13,20,9,89453.76,70240.65078664396,66114.83273520369,68726.09
2024-07-20,20,9,54853.23,69144.7934592186,67937.67520386624,65517.863
2024-07-27,20,9,104491.87,67099.65305974416,63420.41669829287,63358.477
2024-08-03,20,9,17634.79,69503.65333987909,70831.92544406487,68987.484
2024-08-10,20,9,93752.96,67770.56341612057,67953.44731040846,65592.82
2024-08-17,20,9,66002.65,67277.74191817085,71730.00113487984,70136.27
2024-08-24,20,9,42295.52,76565.54560202287,70777.25444648515,68642.73
2024-08-31,20,9,31631.2,75153.01596930908,65819.19077152338,67215.414
2024-06-01,20,10,57054.18,62711.39877858392,63777.109218995465,64974.133
2024-06-08,20,10,66360.87,68043.06533331325,64382.5037822275,65850.305
2024-06-15,20,10,72493.78,64072.42649188333,62951.011980364005,63587.918
2024-06-22,20,10,88625.01,63618.15508961937,63664.00344699602,63020.62
2024-06-29,20,10,24016.48,68488.44683515775,63867.51803015909,64980.617
2024-07-06,20,10,81432.99,90617.69489516842,80949.14283765426,88626.58
2024-07-13,20,10,11723.83,70120.12761771062,65484.733571802724,64888.863
2024-07-20,20,10,31375.83,68084.62885335987,66560.86818476339,68503.75
2024-07-27,20,10,114405.85,65376.751876279704,63252.483427076026,64537.99
2024-08-03,20,10,73435.6,71234.72600729755,67600.79632146592,68744.5
2024-08-10,20,10,67813.92,69563.05419788684,66993.22668279163,69198.516
2024-08-17,20,10,63003.24,60554.33368316896,65309.66020688502,63866.816
2024-08-24,20,10,18477.58,69362.32672725542,64092.27687950922,62656.223
2024-08-31,20,10,42697.55,68601.0164041144,63122.738232426775,63006.445
2024-06-01,20,11,101611.51,78948.90011892063,78112.07483987363,73984.625
2024-06-08,20,11,112929.37,88693.49738772298,79218.26756186337,72084.41
2024-06-15,20,11,16653.36,86264.55144397981,78425.88791142845,73999.41
2024-06-22,20,11,22352.82,78107.73391991912,75746.02807734227,76504.586
2024-06-29,20,11,33147.75,77048.93060104403,76215.7307386286,73537.44
2024-07-06,20,11,172857.46,95060.50328014672,80712.64126187416,96364.47
2024-07-13,20,11,59755.96,80836.65101235826,83159.22612206469,80878.54
2024-07-20,20,11,106175.41,79234.12021189832,77904.14677091072,75433.21
2024-07-27,20,11,91728.57,80121.20756601554,78723.48161072184,76547.54
2024-08-03,20,11,75985.15,77833.26924249492,78665.30017097756,77025.42
2024-08-10,20,11,94625.91,70395.34070205825,73370.22886684857,73966.76
2024-08-17,20,11,83203.26,69241.42943509063,72544.69436806429,72932.09
2024-08-24,20,11,50743.85,83758.37606208981,79252.82473416511,74477.2
2024-08-31,20,11,93491.77,85110.33997445271,79876.6762732344,73431.36
2024-06-01,20,12,12845.53,57190.49275945125,67159.25176741007,67558.28
2024-06-08,20,12,55318.33,56474.990078830546,58124.34882731086,64614.797
2024-06-15,20,12,13145.42,54702.71821236109,61823.1457202036,65945.53
2024-06-22,20,12,69508.83,44855.81423490684,55661.3212870536,52927.855
2024-06-29,20,12,43061.6,52073.8237478805,55840.99068305368,60234.88
2024-07-06,20,12,80971.32,71964.22087044516,61335.33188354883,69628.34
2024-07-13,20,12,21982.64,54766.049910616646,58384.43783135686,62477.133
2024-07-20,20,12,80312.9,53599.365271530645,60855.377356343306,62132.637
2024-07-27,20,12,101744.12,60693.098014876225,61081.72819695207,62967.05
2024-08-03,20,12,87432.91,66448.0923687646,64561.576231263185,63110.62
2024-08-10,20,12,98278.6,67316.68793665979,66138.40601772416,69610.09
2024-08-17,20,12,90833.96,62839.238902170844,72153.08292772894,70569.72
2024-08-24,20,12,87735.27,75005.61218356548,73579.98437324793,75645.09
2024-08-31,20,12,21512.61,76700.30179969105,72955.5371529368,74802.15
2024-06-01,20,13,43925.09,61274.13775991675,64923.760747007385,68362.61
2024-06-08,20,13,35914.77,64236.24439484937,61538.84138177502,66504.336
2024-06-15,20,13,84894.09,59711.10164506225,56102.22932357467,66514.45
2024-06-22,20,13,98212.51,58538.00155249757,56840.92965879796,65141.664
2024-06-29,20,13,56933.92,67592.20643770121,64338.09977357997,68132.65
2024-07-06,20,13,152901.69,83610.2618546575,79112.44143187703,84900.14
2024-07-13,20,13,18998.46,71506.69178349976,79392.87221723357,77951.42
2024-07-20,20,13,109034.54,73883.84497419029,78190.37993071832,76586.65
2024-07-27,20,13,129355.33,79524.68187845053,78469.43112668689,77601.94
2024-08-03,20,13,108046.42,85405.42814123543,87764.46682927512,82495.36
2024-08-10,20,13,76353.75,86317.12521036936,83700.71312248084,77440.42
2024-08-17,20,13,62257.85,75750.89795909598,78493.65724156566,72755.445
2024-08-24,20,13,51780.49,86943.54055291048,80076.65658649236,72547.26
2024-08-31,20,13,88820.86,85145.53204906458,80443.7180304265,74172.2
2024-06-01,20,14,57151.17,69408.21562914114,70753.9172357765,75157.305
2024-06-08,20,14,139261.83,70009.61695419761,63299.467435687446,74197.23
2024-06-15,20,14,39781.78,78697.63516036028,79457.44909900698,78391.32
2024-06-22,20,14,79432.28,75553.6031823089,79341.02302243043,80360.27
2024-06-29,20,14,108725.1,74156.24936456126,77399.61311287871,78733.13
2024-07-06,20,14,75372.55,93308.58450032063,89440.92781442458,102254.68
2024-07-13,20,14,36544.41,71215.51545701729,76775.17705152936,76707.53
2024-07-20,20,14,59608.94,69036.43639770822,64730.57721089546,73181.805
2024-07-27,20,14,86842.32,76295.01973542495,76182.89730533172,76865.164
2024-08-03,20,14,23623.03,75533.92541276201,76463.62603711105,77369.21
2024-08-10,20,14,108948.8,68254.13879801621,64015.46386804983,73610.55
2024-08-17,20,14,116308.21,68361.96029728439,78137.55006582537,76219.12
2024-08-24,20,14,35678.68,82049.45001973296,76710.70639212821,79400.85
2024-08-31,20,14,90625.34,75989.41288897331,69307.86954108918,73202.81
2024-06-01,20,15,147235.34,72067.07202583106,78991.00865198688,83103.336
2024-06-08,20,15,118298.51,83548.46355970294,90079.49857306312,87841.79
2024-06-15,20,15,89275.14,77688.52946034746,87910.67735602346,84066.516
2024-06-22,20,15,36333.3,69986.55390726682,89948.50757262949,82573.57
2024-06-29,20,15,103941.21,78241.77574596961,87232.95625411335,84828.09
2024-07-06,20,15,192908.55,103064.61174608729,103930.0583690593,105890.055
2024-07-13,20,15,132037.26,95665.23953491825,89962.80723567469,90486.32
2024-07-20,20,15,78798.01,99763.74967295062,94829.90434610492,81623.98
2024-07-27,20,15,25874.19,95776.44312979071,89062.16395747502,79528.38
2024-08-03,20,15,91264.67,93034.20038641806,91768.16907432178,79827.04
2024-08-10,20,15,139605.56,87907.34425273316,81169.2641709498,80238.9
2024-08-17,20,15,22617.77,85515.55004664054,85116.47795761838,85449.84
2024-08-24,20,15,21352.19,95452.34137604752,85834.18820125388,80436.58
2024-08-31,20,15,27946.95,89838.50298067793,86230.28000840469,83746.94
2024-06-01,20,16,150769.76,68633.74589548082,87021.15694788402,88192.6
2024-06-08,20,16,149748.94,78812.93377940715,82036.85382453646,85585.93
2024-06-15,20,16,105832.42,77267.9753692522,83612.15827744704,87468.71
2024-06-22,20,16,32458.56,77027.18666689424,83449.6965131356,83333.305
